variable,mean_error,max_error,std_error,mean_value,std_value,rel_error_pct
ts0030011,0.0012497927293542259,0.002267541205201007,0.0006613113338717724,0.11439663807708599,0.053149607385936985,1.0925082680419813
ts0750006,0.0012435101798298851,0.002459653119308111,0.0008438743788782074,0.13719473210504024,0.05013726353045733,0.9063833288276826
ts0050014,0.0012433312895960336,0.0027777975338815694,0.0009252892192938666,0.008638447691656078,0.01934561325606827,14.392994366302336
ts0510006,0.0012387969114701653,0.00239376135415284,0.0005957498138847343,0.2348558238034731,0.17534930288995512,0.5274712338012056
ts007a0004,0.0012301005234657382,0.0022428924811812717,0.0008134516505411836,0.05843018847945786,0.02504289486218661,2.1052482551861034
ts0050009,0.0012257262874967164,0.0035922550569927256,0.0011276436203438694,0.0059459551037695894,0.012347267411036809,20.614455812483953
ts0590004,0.001213012945631288,0.002987847786659281,0.0006972923670557044,0.19998283566285474,0.05453397391757498,0.606558528691068
ts0450002,0.0012036398547767002,0.0028169428901706484,0.0007694278044735334,0.23205446844557392,0.17656321128235225,0.5186885056940853
ts0660029,0.0012014662640856275,0.0029821411696347305,0.0008921425520417863,0.04767282930961457,0.030684566620161346,2.520232764627037
ts0660011,0.0012007426447872929,0.002620525624202466,0.000871028742621626,0.03450159360440491,0.01931727953507542,3.4802527052953023
ts0540002,0.0011994705586444755,0.0032209643762992346,0.001163432729579771,0.6175940491317239,0.24483880318585674,0.1942166638961001
ts0300003,0.0011815081511409378,0.003134221467104792,0.0009556477537160307,0.469450206480305,0.12093675261538053,0.2516791205608951
ts0040007,0.0011742441818137475,0.0021428290564905507,0.0007364641763102406,0.010924957645065651,0.02197474740957101,10.748272166932425
ts007a0003,0.0011730215421693162,0.0043617508886527115,0.0013402941874162296,0.057410398136382886,0.024823013686322417,2.0432214028244706
ts0030003,0.0011699643002194872,0.003421886172625635,0.0009645522469836462,0.1293958703939009,0.07855616241637098,0.9041743733072285
ts0520002,0.0011688510977619151,0.002953436174783247,0.001031450823598024,0.36149802520118596,0.19462953538900615,0.3233354033155256
ts0390005,0.0011678084318691778,0.0020558270427801176,0.0005073183171014005,0.01215361605252012,0.00799670482801093,9.608732305041233
ts0050021,0.0011537187809877363,0.002254246111053569,0.0005270329225698792,0.0030616529013130027,0.00830626630707963,37.68287321181833
ts0260004,0.0011447682044950864,0.0023340622113804913,0.0007712588884640166,0.01959495976281237,0.031658682513547656,5.842156444064998
ts0630009,0.0011348016980582522,0.0034998699736904434,0.0009201316449338728,0.07224310144006778,0.04670421402351096,1.570809773442068
ts0660013,0.0011305340833681003,0.0031261561214923836,0.0009078225740574575,0.02858560991105464,0.02000121789711655,3.9549062863650835
ts0040002,0.0011206737980089115,0.002239430498499284,0.0006348452333402515,0.9077341063108852,0.10504128648068742,0.12345837731749805
ts0670002,0.0011023487095611038,0.002925465544532324,0.0009631226652888359,0.18498267153748413,0.0888315466799661,0.5959199855850976
ts0150005,0.0010919956043331114,0.0015460191999051931,0.00034527405492595144,0.008748030495552731,0.011421599576794696,12.482759460980999
ts0530003,0.0010897961665500347,0.0031897832178275354,0.0009400032060728162,0.26590302308343927,0.10158672141626389,0.40984722697494913
ts007a0014,0.001080033062334498,0.0023468801356925292,0.0007331804356873733,0.05982461880559085,0.02562382267652584,1.805332125632474
ts0460002,0.0010795061706652782,0.0029798322254159697,0.0007821223417151053,0.014783672172808134,0.01666109740237914,7.302016427629075
ts0150007,0.00107644863374818,0.0032654270860148736,0.001032226835194805,0.009254844345616265,0.01241446767943863,11.631191120551483
ts007a0013,0.001071837118512148,0.002772569239622824,0.0008567238962053312,0.06910121240999577,0.024994904909393743,1.5511118852049293
ts0050012,0.0010636299677155155,0.0027313267857525603,0.0009581350293894375,0.0029703991952562477,0.009074599019500453,35.80764394947795
ts0080002,0.0010608715550540493,0.0020674167675641675,0.0007045925443514514,0.51102597416349,0.03330557313709597,0.20759640579730096
ts0660030,0.001056278314892916,0.0025414005150645527,0.0006730101706798175,0.04347325285895806,0.03872914536440566,2.4297199897137673
ts0500003,0.0010395407878065841,0.0016557719057256892,0.0003817751699117115,0.268012319991529,0.16311631317757677,0.3878705232055901
ts0300004,0.0010393081253113432,0.002285000647653442,0.000692485234890444,0.004607459762812368,0.00840097204796732,22.557074370996897
ts0650003,0.0010360862585789901,0.0023425319176058057,0.0006551119578635276,0.619510445785684,0.14163675558789704,0.16724274233422984
ts0040006,0.0010288247688069118,0.003849522457279528,0.001162785196325549,0.019974380559085136,0.02875679817430387,5.150721774643277
ts0540003,0.0010271895548818397,0.0021504235911121716,0.0006861777465566948,0.33057555061414656,0.17747001836945836,0.3107276242824119
ts0030004,0.0010230655526384368,0.002960077099837588,0.0008317547987387483,0.17041758788648878,0.10383026250155462,0.6003286194379638
ts0370005,0.001021809615213599,0.0021781989514208996,0.0005930264481047431,0.042052604828462514,0.026793983702765384,2.429836675710529
ts0050030,0.001021745022836193,0.002903983078568942,0.000996243279029378,0.0034391412537060568,0.01059791899584811,29.70930669786096
ts0670008,0.0010038975939821618,0.0018671613567634443,0.0005099446249768184,0.0274304902583651,0.01584303973784225,3.6597872824238604
ts0630003,0.0010012592278897635,0.0029735977902768385,0.0010767486617022396,0.19495401842439644,0.0930659404173912,0.5135873761320051
ts0150008,0.0009994100631047376,0.003096167603238824,0.0010944057361890046,0.017372792249047017,0.022632112000510945,5.752731332866541
ts0040009,0.0009961892921704512,0.0029879809363070045,0.0008982427583247078,0.00816158936891148,0.015114743186585292,12.205824713076861
ts0250004,0.000992796716179438,0.002447322746569461,0.000736179673556341,0.013349481152054216,0.02070520422687581,7.436968559835501
ts0210015,0.0009926538568511124,0.0017219057478060533,0.0005701254153803347,0.008346113934773402,0.011893993118082442,11.893605390591437
ts0610012,0.0009918093115961137,0.0018112332548128763,0.00043331654815568273,0.010465411901736553,0.011113081001135486,9.477021266898632
ts0050025,0.00098633231901477,0.004481796604914233,0.0013368442088681793,0.0027200444726810675,0.011061364985772988,36.261624724193254
ts0080003,0.0009711182470567015,0.0018425155173993901,0.0005957914809899108,0.4889738987717068,0.033305528686708344,0.19860328935678
ts0210019,0.0009690819799243151,0.001877208390387573,0.0005904096094026227,0.008638955950868277,0.01097749166765385,11.217582141125693
ts0050010,0.0009688530692480699,0.003375954136900873,0.0010054159524057024,0.004436128759000424,0.013604458554441435,21.840057443832578
ts0610008,0.0009440905808293758,0.004254433649234918,0.0012882745713568911,0.45779533566285474,0.15620781714665116,0.20622546961130578
ts0110003,0.0009177584958417126,0.002079430081627587,0.0006437971296939512,0.3350498623464634,0.059626374630462664,0.2739169893741638
ts0530004,0.0009148233782256109,0.0021335982841255152,0.0005966618156729805,0.21014716751376536,0.14571164871959102,0.4353251052816055
ts0620005,0.0009141775399799119,0.0028489073880729465,0.000906785883176055,0.10576716433714528,0.043115136311782654,0.864330197097715
ts007a0017,0.000906943822890359,0.0015848008506850753,0.0004070760451662828,0.03848706056755612,0.027658495872796004,2.3564902320830807
ts0050016,0.0009048419200431111,0.0018087108066005553,0.0005320289449833441,0.002820880982634477,0.006769238145451109,32.07657202176822
ts007a0018,0.0009017048635568132,0.0014458282970489233,0.00044178256461546874,0.02693118382041508,0.021907306053956067,3.3481813111879597
ts0370003,0.0008918016977951249,0.0015024692153371433,0.0004966338616049159,0.3373946685726387,0.04434317952823824,0.2643200325505814
ts007a0012,0.0008846927409151143,0.0020770525656055513,0.0005978506873249261,0.06983715057179161,0.022371713010686318,1.2667938678363782
ts0030019,0.0008831052761508602,0.0028313391065268867,0.0009484346844135528,0.007706485599322322,0.011390892793169181,11.45924773061948
ts0660025,0.0008820973999375527,0.0014378412603397814,0.00036063158035323035,0.005560488140618384,0.009559541201045614,15.863668397995259
ts0500005,0.000871973479976312,0.0017648900021218356,0.0004991915848474401,0.21200083121558663,0.17725379315706563,0.4113066326091853
ts0180013,0.0008657060621975075,0.002036259879662522,0.0006871890069685651,0.03413970245658619,0.03850849862302357,2.5357750651119
ts0030018,0.0008578273188306469,0.0027833517795472495,0.0009348815903423181,0.007706485599322322,0.011390892793169181,11.131238847784013
ts0660007,0.000855794045527539,0.0014140534921088452,0.00037535023695364387,0.01508203621346887,0.012020559901646497,5.674260646339519
ts0050027,0.000849102827081342,0.0014511318221524234,0.0004522653201457103,0.0021533354510800506,0.005913588751408429,39.43198105318225
ts0660004,0.0008473914798941828,0.0014120939623307738,0.0004482973974261343,0.46206083227446,0.10646534389654316,0.1833939214719762
ts0210014,0.0008317737099475225,0.0015827308540572026,0.0003592346701330603,0.004069117958492165,0.0068404618207597466,20.44113044724172
ts0210013,0.0008317095815551068,0.0013912042726085625,0.0003908266348662755,0.007951741846675138,0.009279625121128818,10.459464072049443
ts0020011,0.0008171331577370132,0.0014477126185506797,0.0003401904909642499,0.022741401948326984,0.01419254962925888,3.5931520826803167
ts0660010,0.0008047155338873858,0.0014511473097190558,0.0005220278136869098,0.07932166454891995,0.03518874797271689,1.0144965293700998
ts0390006,0.0007999710346258643,0.0016516707141277162,0.000484779208936534,0.01850897924608217,0.011175192634202157,4.322069974740479
ts0450003,0.0007994340294233959,0.0017782791798534037,0.0006468586580816278,0.4126900677678949,0.08654535828080098,0.1937129317764472
ts0040013,0.0007962181331721521,0.001922172305258838,0.0005749942196387174,0.0030334551037695893,0.006386964895524452,26.24789574708768
ts0020010,0.000785860903021348,0.0014725925051502567,0.000366076078317125,0.022909185726387123,0.014277606159919971,3.4303310139748104
ts0660002,0.0007728063897434884,0.0020791647217490716,0.0005838541055543609,0.5850570679796696,0.11356600685725235,0.1320907706340782
ts0180004,0.0007698924364601715,0.0012689023661628593,0.0003405733468845874,0.01860680326132995,0.014579341200119991,4.137693217083773
ts0050018,0.0007564769321181502,0.0016436783065370032,0.00046646901389793533,0.0020647077509529863,0.0053459440270320685,36.638450733232865
ts0050013,0.0007386860728518251,0.001933450846856484,0.00061281781148821,0.012378843710292249,0.02050619553432167,5.967326917922495
ts0610006,0.0007233726530064608,0.0018429275249893014,0.0006564018040460712,0.007759646336298179,0.013402329565203104,9.322237401757066
ts0300009,0.0007116203296711889,0.0018933930815481798,0.0004891889856495806,0.005943064379500212,0.008795649084012215,11.973962996696216
ts0180014,0.000702715769991382,0.0019417076029521925,0.0005710943094729218,0.007964702456586193,0.011644059127185235,8.82287535311869
ts007a0015,0.0006982500814769052,0.001555028468457051,0.0006378106342827852,0.051448443456162646,0.026776732985017787,1.3571840751059043
ts0580010,0.0006938683865833732,0.0017468541174944785,0.00052450944376468,0.3022743646759848,0.14223184980430748,0.22954920021985575
ts0250002,0.0006880521696975422,0.001550642849635686,0.0005026843549442708,0.8962466857263871,0.12677771258409853,0.07677040045508139
ts0460011,0.0006864742995903172,0.0019385916361984818,0.0005134610362915425,0.009076932443879712,0.013190352279823188,7.562844648614578
ts0170008,0.000680739086001564,0.0021674722983245007,0.0007390572742736472,0.015410588733587463,0.020242615663834333,4.4173463958446275
ts0050003,0.0006765126920035003,0.0014014648238988014,0.0004069577713844789,0.7671840480728505,0.11347550686718627,0.08818127719194441
ts0660009,0.0006755621469384133,0.0011417669144343388,0.00030557689541907396,0.011512235281660314,0.009990300656781723,5.868210042706689
ts0150006,0.0006729848344481391,0.0010033705417405482,0.00031036433303073546,0.008814093604404914,0.01245189326884772,7.6353266104617905
ts0170004,0.0006560756273737457,0.0016417929100250028,0.0005164625287234678,0.3406626323591698,0.08588818301842548,0.19258808130209815
ts0610002,0.0006295727890536888,0.001658868745034403,0.0004880746486540396,0.30225054531977974,0.14221328939131403,0.20829500518770067
ts0660003,0.0006273971951256951,0.0017865891020628633,0.0006167127947217172,0.5564676937738247,0.11395802139418976,0.1127463826104341
ts0230004,0.0006257803395769054,0.0016522564306266085,0.0005961745772004881,0.017592444938585344,0.020999911106787544,3.5570970479741977
ts007a0016,0.00062000517403973,0.0014811091633816498,0.0004981280231970644,0.052555559085133416,0.03267499353237844,1.179713782580829
ts0460013,0.0006047509987531045,0.0016150560315554893,0.0005665058329310824,0.005408169207962728,0.00996015739232034,11.182175991511105
ts0150004,0.0005912407546637419,0.0008401327204977591,0.00020060868465188056,0.00398203621346887,0.005352904138036384,14.84769909083008
ts0050011,0.0005910772782664399,0.0019246826228332525,0.0006292207605062768,0.0035014983058026263,0.008896483585043457,16.88069582346838
ts0390009,0.0005794641437549145,0.0019550221533334144,0.0005559465364627822,0.027291825497670473,0.015883060998914234,2.1232150403584225
ts0160002,0.0005652372847229636,0.001152799662091697,0.0003272646191259854,0.8397249311732317,0.15451638211451574,0.06731219518911219
ts0040003,0.0005631116258871111,0.001202354658516147,0.00032221382913754417,0.8397342492587887,0.1545156960705886,0.06705831355386004
ts0180010,0.0005563607681036204,0.001945721627337485,0.0005961921889518216,0.010128695468022026,0.0135976951527903,5.492916337154609
ts0180003,0.0005505748074772577,0.001382690199951804,0.00044743140477230967,0.160251360652266,0.15453339962462556,0.34356950557940386
ts0610007,0.0005383107487882363,0.0012624500175814433,0.00039134355928669584,0.0046642312579415505,0.0072998577158787095,11.541253403155812
ts0520003,0.000529715725103054,0.0011322550237721773,0.00041088893002828625,0.33271077403642524,0.09969889421848219,0.15921207440221358
ts0050004,0.0005185376039535946,0.001036363894572308,0.0003331972060091197,0.006167153748411689,0.00870734549226138,8.408053781489405
ts0540013,0.0005129224037352282,0.0006606668111070655,9.801184237759008e-05,0.0013305220245658621,0.004546111521323161,38.55046322157578
ts0460009,0.0005077664986293284,0.0010493459826553938,0.00034021118371212563,0.0039565438373570525,0.012298153150997573,12.833587077567005
ts0390008,0.000493629813602921,0.001040830898988614,0.0002924219183934958,0.009861922914019484,0.007822825014134097,5.005411398026527
ts0180007,0.00048710346762056257,0.001356659464256501,0.0005269115702957722,0.009879600804743753,0.011908511991395424,4.930396250288541
ts0540008,0.000486489329963109,0.001272197335958486,0.00044344444740209137,0.08461854087251165,0.14469735732936478,0.5749204901749201
ts0150002,0.0004748974873333839,0.0010754827974577275,0.0003552914610061452,0.8397264506565013,0.15451530597983845,0.0565538321392767
ts0050024,0.00046839128920978256,0.0009768155176531185,0.0003004127610763147,0.0011876323591698433,0.005675872255564148,39.43908109216465
ts0460008,0.0004670040213552449,0.0009257540960203518,0.00022333198808240263,0.0020492217280813217,0.007911288094905383,22.789335822263553
ts0210016,0.0004640377086086827,0.0007783735569546913,0.00018199486894303687,0.007636599957645067,0.010182051892553856,6.076496231076376
ts0750007,0.0004639304356937259,0.0009178470517366881,0.0002993751154142305,0.011826053578991953,0.01550400516023682,3.9229522561766634
ts0270014,0.0004606490897617252,0.0006638171334126049,0.00015539198046093206,0.002425682973316391,0.004990373895463018,18.9904903002195
ts0050022,0.0004522619646543568,0.0010352508845359546,0.000313326717746048,0.0020882888606522662,0.004452324939201678,21.65705967100237
ts0590006,0.0004393404269159573,0.000799821511754395,0.00021149016059681733,0.5867952244811521,0.07652993882150284,0.07487116605361348
ts0270015,0.0004362284334449457,0.0008851878072932166,0.00029634300104454945,0.005071526895383312,0.007524421023258584,8.60152065528926
ts0180002,0.0004355224672905056,0.0010296630648179983,0.0003212865302453579,0.839748639347734,0.15453339962462556,0.051863432327653794
ts0650002,0.00043063048763175744,0.0014955693170348172,0.00045992655994430055,0.13305875158831004,0.06925479787799887,0.32363935666866034
ts0050007,0.000429322130908141,0.0018725566775961355,0.0005634311742932545,0.002764649512918255,0.007549610717760722,15.528989439784919
ts0170009,0.0004128658112641553,0.0008901761488428368,0.00023428562762841222,0.005415104828462516,0.01224891033664806,7.62433645040586
ts0050020,0.0004089338239207066,0.0009562340136387406,0.000272511697633959,0.000882433290978399,0.0034831456031723653,
ts0460007,0.0004087632104945409,0.0008873573629796441,0.000286119746677496,0.0014920478610758153,0.0062270497017711075,27.396119196860695
ts0290007,0.00040145813887408567,0.0011011432553688551,0.0003611537238656158,0.002530029648454045,0.006114628007474243,15.867724677431886
ts0390007,0.00039517021121434693,0.0007024816495153925,0.00021765523566198608,0.008642264930114359,0.006762364915433205,4.572530631841181
ts0110006,0.00039048265536970706,0.0011243927854767202,0.00039463499266008596,0.0022940279542566708,0.006123589639541412,17.021704319040627
ts0180005,0.0003832134269777244,0.0007685437703674487,0.000243162979677493,0.0069268106734434575,0.008048029597222305,5.5323213675655625
ts0210020,0.00037674333160981255,0.0007775331543274466,0.00022574570537018288,0.0010995711562897077,0.006045836020972328,34.2627513876465
ts0370006,0.0003635798145275184,0.0007451582011255963,0.0002617471438863593,0.012469419737399408,0.011414857009310725,2.9157717214140852
ts0040008,0.00035699907099241853,0.001200002323500129,0.00040938773641189185,0.0017826027107157984,0.0045394640194019046,20.026844391427336
ts0660018,0.0003500571701077325,0.0008280911701694536,0.0002292389139883505,0.0029333968657348584,0.004941842281733292,11.933508697604683
ts0270008,0.0003441880880449357,0.0007502237545062096,0.0002467107020620683,0.004261642312579415,0.0056437946638041,8.076418967142535
ts0050032,0.0003404690168219661,0.0010906010906804697,0.00034164293541068345,0.0013373888182973317,0.00406799479909268,25.45774363923777
ts0180008,0.0003379888589506821,0.0005174494737928566,0.00011142860415594087,0.0022265406607369764,0.00398221467572202,15.17999940045151
ts0050031,0.0003309460407595424,0.0007480181251730196,0.00019935354671855214,0.0016198379923761121,0.004879211966298558,20.430811125381954
ts0050008,0.00026591414585710777,0.0005752679679046223,0.00017549382866521328,0.0019602022448115207,0.004561485593847396,13.565648471271707
ts0750002,0.00026064485586835967,0.0004507605788920399,0.00010428923644669548,0.2998413913595934,0.11937471490160918,0.08692757683870732
ts0210021,0.00025232545696795503,0.000952168663630272,0.0002875673163731637,0.0016363775942397293,0.005805622792438304,15.419757509279936
ts0660008,0.00023320854498758847,0.00038314137495925205,9.062061662687902e-05,0.003569642100804744,0.0047576798541825146,6.533107196797508
ts0180009,0.0002319204297427279,0.0005821461569024229,0.00020432317261118732,0.006068948538754764,0.008776654239526121,3.8214268626887002
ts0150003,0.0002236322049986645,0.0004677488203112547,0.00013100694471884655,0.001314236552308344,0.0027743243038624433,17.016130361453857
ts0270009,0.00021490725564834578,0.0003610176876238883,0.00012749529189339271,0.001911335239305379,0.0034162793570445874,11.243828462371038
ts0030014,0.00021442029385325645,0.0005465897612287295,0.00015698849028169813,0.007316650783566286,0.009063325668811547,2.9305798540345753
ts0260002,0.00020584259098705565,0.00047621157806648773,0.0001318035200907827,0.29984142312579415,0.11937159006046642,0.06865048492672654
ts0180006,0.0002015679542562161,0.0004357679997655465,0.00014013389650464097,0.004284063955950869,0.00578233787677178,4.705064077678483
ts0230002,0.00019582905037970888,0.0004914578010015713,0.00015953420139586648,0.2998260641677255,0.11936458163609752,0.06531421840302726
ts0030002,0.00019356981640637413,0.0005927528902912593,0.00019217123752860325,0.29982055802626006,0.1194366619295905,0.06456188917819976
ts0660022,0.00017856899604509597,0.0005182382085106589,0.00013587155190990423,0.0011401260059296908,0.0029231643873420987,15.66221585301756
ts0170003,0.00017525660643333968,0.00043311656141453714,0.00013184225373726274,0.2998451927149513,0.11938049080037624,0.05844902992990383
ts0270013,0.00016537686807453262,0.0006327540426208899,0.00019104462375578397,0.00018261859381617956,0.0019867997838413417,
ts0270010,0.0001467552759043688,0.0003262188340848234,0.0001178515802402163,0.0013827933079203728,0.0029355763510078635,10.612958210296721
ts0660023,0.00014523947399908688,0.00044523188065398824,0.00011897598284216003,0.0008480304955527318,0.0024599695580576116,
ts0050017,0.00013079970399053993,0.0003628260602265086,0.0001076590142468607,0.0007558767471410418,0.003160135150285322,
ts0020007,0.000127203659408498,0.0002947922536917489,9.958339690535767e-05,0.002149804108428632,0.004720192018383396,5.91698838558252
ts0180016,0.00012071673283468401,0.0002251709743694689,6.279063814228869e-05,0.0009541084286319356,0.0025923323592497625,
ts0020006,0.00012056626449046128,0.0002802714188201586,8.2345804170111e-05,0.0027974481152054217,0.005274452237869,4.3098659751767325
ts0270016,0.00010134776127385194,0.00019343542703385613,6.0471879851374684e-05,0.0010449015247776365,0.0025705224676807505,9.69926436803885
ts0180015,9.921556199954569e-05,0.00015944608871735144,4.359933660689072e-05,0.0009306808555696739,0.0024515156804660394,
ts0020009,8.547921133466583e-05,0.0002532205404747001,8.481929843837128e-05,0.001408280389665396,0.00378948882982394,6.06975798015447
ts0020012,7.884304245261402e-05,9.694335935596696e-05,1.0740703573622735e-05,0.00016754553155442608,0.0011235728312191755,
ts0040014,7.504057313340487e-05,0.00015815621720960106,5.365971562003143e-05,0.0003474745870393901,0.001681788751369337,
ts0050028,5.8269684593176765e-05,0.00010272015096452207,2.2781815129968776e-05,8.215268953833123e-05,0.0009088110005028826,
ts0270011,5.679049154052962e-05,9.184009613773833e-05,2.5327047383106343e-05,0.0005376694197373994,0.0016709782871997198,
ts0180017,5.4234859278434644e-05,8.032019558476989e-05,1.598373701566317e-05,0.0002733746293943244,0.001208151143665532,
ts0660020,4.399307083356468e-05,7.20605412586131e-05,1.4915841782739519e-05,8.46039813638289e-05,0.0006676816481157511,
ts0020008,4.0447939601357197e-05,0.0001754816107361768,5.374117695265422e-05,0.0007415448962304108,0.002734230006678452,
ts0660019,3.916398429763591e-05,5.742455092735381e-05,1.3308959277008178e-05,0.0001460292249047014,0.0008989529594542954,
ts0660024,3.7227601495329226e-05,8.800778063860809e-05,2.6136615068163764e-05,0.00029195785684032186,0.0013624277764995093,
ts0020018,3.718312299250691e-05,6.480115046180292e-05,1.771152698717032e-05,8.957009741634902e-05,0.0007050866129198408,
ts0660021,3.074326764698262e-05,7.10187901153807e-05,2.0739560618652635e-05,6.144642100804744e-05,0.0005901169718173147,
ts0020015,2.2705376969495994e-05,5.66627945076827e-05,1.7454336602445555e-05,0.0002522183396865735,0.001256771472481718,
ts0180018,2.2201748117713008e-05,8.094935620864553e-05,2.355307511700285e-05,3.6552308343922076e-05,0.00045192331641005757,
ts0050033,1.8633608674188792e-05,3.596356771417609e-05,9.76141658488715e-06,1.0324015247776366e-05,0.00026445842332778897,
ts0170002,9.223585948348045e-06,1.9813887774944305e-05,6.6301776335429025e-06,0.0,0.0,
ts0180019,8.9309062764233e-06,1.8026665124465538e-05,5.140234425688856e-06,1.2595298602287167e-05,0.00023668582782412304,
